RCDTS,School,City,demSCHOOLlow,ISAT13,PSAE13,ACT13,LATITUDE,LONGITUDE
240321010160001,Morris Community High School,Morris,21.30,,64.9,20.6,41.364693,-88.431367
060160970022010,Whittier Elem School,Oak Park,21.40,78.2,,,41.898548,-87.781768
560992020221008,John F Kennedy Middle Sch,Plainfield,21.40,68.7,,,41.658829,-88.165135
310453000262025,Gary D Wright Elem Sch,Hampshire,21.40,55.8,,,42.1209,-88.492
450670030260001,Valmeyer High School,Valmeyer,21.40,,75,20.5,38.310164,-90.276139
050162110170001,J B Conant High School,Hoffman Estates,21.40,,67.2,22.7,42.035601,-88.062759
510841860252021,Iles Elem School,Springfield,21.60,98.6,,,39.784055,-89.635091
500820900042005,Marie Schaefer Elem School,O Fallon,21.60,72.1,,,38.587749,-89.913406
310450460222049,Sycamore Trails Elementary School,Bartlett,21.60,71,,,41.969006,-88.192618
280372230261003,Orion Middle School,Orion,21.60,69.2,,,41.3526,-90.375071
240471150262005,Yorkville Intermediate School,Yorkville,21.60,62.2,,,41.634884,-88.448585
190222000262009,Madison Elem School,Wheaton,21.70,83,,,41.851509,-88.129197
390740250262005,White Heath Elem School,White Heath,21.70,81.9,,,40.086069,-88.514241
240473080262007,The Wheatlands Elementary School,Aurora,21.70,78.7,,,41.715132,-88.259252
440630470041004,Lundahl Middle School,Crystal Lake,21.70,76.9,,,42.22467,-88.340897
56099207U262001,Connor Shaw Center,Peotone,21.70,71.7,,,41.330654,-87.789891
310453000262020,Kenneth E Neubert Elem School,Algonquin,21.70,69.3,,,42.168605,-88.307333
340490730041001,Hawthorn Middle School South,Vernon Hills,21.80,75.4,,,42.236997,-87.97133
280372280262003,Millikin Elem School,Geneseo,21.80,75.1,,,41.441825,-90.148004
041013210261001,Pecatonica Comm Middle School,Pecatonica,21.80,74,,,42.30482,-89.359295
340490340041002,Antioch Upper Grade School,Antioch,21.80,64.5,,,42.479142,-88.111505
190220440022012,Pleasant Lane Elem School,Lombard,21.90,78,,,41.896198,-88.017972
150162990252476,Sutherland Elem School,Chicago,21.90,71.3,,,41.711644,-87.676904
320460020262004,Bonfield Grade School,Bonfield,21.90,61.2,,,41.146856,-88.050432
041013210260001,Pecatonica High School,Pecatonica,21.90,,66,20,42.304367,-89.359286
560992020222003,Central Elem School,Plainfield,22.00,65.7,,,41.598361,-88.193384
560990920021001,Oak Prairie Jr High School,Homer Glen,22.10,71.8,,,41.612487,-88.007681
310453000262023,Westfield Community School,Algonquin,22.10,69.1,,,42.145462,-88.323194
470712230260003,Stillman Valley High School,Stillman Valley,22.10,,65.2,21.5,42.103138,-89.180567
190222030261010,Jefferson Jr High School,Naperville,22.20,77.6,,,41.794377,-88.142383
050160230021002,MacArthur Middle School,Prospect Heights,22.20,76,,,42.10895,-87.946501
190220890042004,Park View Elem School,Glen Ellyn,22.20,74.4,,,41.868458,-88.061126
050160150042019,Winston Campus Elementary,Palatine,22.20,71.5,,,42.110254,-88.021702
340490380022002,Big Hollow Elem School,Ingleside,22.20,66.9,,,42.347506,-88.144758
070161610022007,Western Avenue Elem School,Flossmoor,22.30,76,,,41.545445,-87.67476
150162990252370,Nettelhorst Elem School,Chicago,22.30,74.6,,,41.941371,-87.644455
500820900041002,Fulton Jr High School,O Fallon,22.30,71,,,38.616941,-89.922489
340490410041004,Peter J Palombi School,Lake Villa,22.30,64.2,,,42.412268,-88.079848
190222000260021,Wheaton North High School,Wheaton,22.30,,74,23.6,41.883267,-88.117195
340491180260005,Wauconda High School,Wauconda,22.30,,62.8,21.3,42.267545542,-88.144781622
440630030032001,Algonquin Road Elem School,Fox River Grove,22.40,83.9,,,42.190786,-88.228933
050160150042023,Frank C Whiteley Elem School,Hoffman Estates,22.40,82.9,,,42.102589,-88.104445
500820190261002,Mascoutah Middle School,Mascoutah,22.40,75.5,,,38.499246,-89.806719
090101690042001,St Joseph Elem School,Saint Joseph,22.40,73.1,,,40.108495,-88.038084
310453030261011,Thompson Middle School,St Charles,22.50,73.7,,,41.912544968,-88.321491008
160194320261001,Somonauk Middle School,Somonauk,22.50,64.8,,,41.633747,-88.676655
160194270262007,South Prairie Elementary School,Sycamore,22.50,56.3,,,41.976721,-88.699388
170530050260001,Woodland High School,Streator,22.50,,64.7,19.5,41.061705,-88.820027
530907010260001,Dee-Mack High School,Mackinaw,22.60,,63,20,40.534506,-89.354678
190222000262008,Lowell Elem School,Wheaton,22.70,77,,,41.86327,-88.092017
050160230022005,Anne Sullivan Elem School,Prospect Heights,22.70,76.2,,,42.10895,-87.946501
310450460222047,Centennial School,Bartlett,22.70,74.2,,,41.972334,-88.163167
310453000262026,Gilberts Elem Sch,Gilberts,22.70,64.1,,,42.122391,-88.373106
130140030261001,Wesclin Jr High School,Trenton,22.70,62.9,,,38.568043,-89.686747
480723260260005,Princeville High School,Princeville,22.70,,76,21.5,40.931849,-89.753578
070161180042003,Palos West Elementary School,Palos Park,22.80,88.4,,,41.659453,-87.873824
530907010262003,Dee-Mack Primary/Jr High,Mackinaw,22.80,71.7,,,40.534489,-89.36053
410570020261008,Triad Middle School,St Jacob,22.80,68.9,,,38.716209246,-89.823724635
560992020222010,Meadow View Elementary School,Plainfield,22.80,63.3,,,41.565106,-88.25104
080432110260002,Scales Mound High School,Scales Mound,22.80,,67.9,19.8,42.475561,-90.251248
060162000130001,Oak Park & River Forest High Sch,Oak Park,22.90,,71.1,23.6,41.884978,-87.788164
170640050260001,Normal Community High School,Normal,22.90,,69.9,22.1,40.531997,-88.968593
320460020260001,Herscher High School,Herscher,22.90,,64.9,20.7,41.054986,-88.097743
440631550160001,Crystal Lake Central High School,Crystal Lake,22.90,,64.1,21.3,42.236191,-88.322487
060162340160001,Ridgewood Comm High School,Norridge,22.90,,55.7,20.7,41.959886,-87.814605
310453030262011,Fox Ridge School,St Charles,23.00,77.7,,,41.907631768,-88.282001373
090100030261002,Mahomet-Seymour Jr High School,Mahomet,23.00,73.3,,,40.199622,-88.409308
060160790022001,Pennoyer Elem School,Norridge,23.00,61.8,,,41.973932,-87.836709
190220860170002,Hinsdale South High School,Darien,23.00,,67.2,23,41.754938,-87.954491
041011400041001,Stephen Mack Middle School,Rockton,23.10,77.2,,,42.431452,-89.059902
390741000260001,Cerro Gordo High School,Cerro Gordo,23.10,,62.2,20,39.889087,-88.728638
390550020262003,Maroa-Forsyth Grade School,Forsyth,23.20,76.5,,,39.935316,-88.943019
431020600261002,Roanoke-Benson Jr High School,Benson,23.20,73.3,,,40.850433,-89.123331
440630020031001,Nippersink Middle School,Richmond,23.20,73.1,,,42.471429,-88.306382
170640050261002,Chiddix Jr High School,Normal,23.20,67.8,,,40.508596,-88.979907
480723210260007,Il Valley Central High School,Chillicothe,23.20,,61.1,21.5,40.912721,-89.503009
010750040260002,Griggsville-Perry High School,Griggsville,23.20,,47.2,19.7,39.707157,-90.725231
041012050252078,Washington Gifted School,Rockford,23.30,98.8,,,42.259499,-89.103673
490813000262005,Illinois City Elem School,Illinois City,23.30,75.9,,,41.398679,-90.902184
380652130261001,Athens Junior High School,Athens,23.30,51,,,39.961567,-89.71767
070162280160004,Oak Forest High School,Oak Forest,23.30,,54.8,20.1,41.615732,-87.756342
190222040262006,Brookdale Elementary School,Naperville,23.40,75.2,,,41.790548,-88.189168
190220120021005,Roselle Middle School,Roselle,23.40,69,,,41.974455,-88.076163
130950990160001,Nashville Comm High School,Nashville,23.40,,61.8,19.6,38.33404,-89.380782
160194270260001,Sycamore High School,Sycamore,23.40,,60.8,21.1,41.984195,-88.701205
560992020220002,Plainfield South High School,Plainfield,23.40,,54.4,20,41.565031,-88.209957
150162990252959,Skinner North Elem Sch,Chicago,23.50,99.6,,,41.905055,-87.644504
240470900042001,Lisbon Grade School,Newark,23.50,84.6,,,41.478566,-88.481613
060160970022001,William Beye Elem School,Oak Park,23.50,81.7,,,41.8839,-87.7824
450791380260001,Steeleville High School,Steeleville,23.50,,66.2,19.3,38.002279,-89.658655
070162330160001,Homewood-Flossmoor High School,Flossmoor,23.60,,50.9,21.1,41.545506,-87.693868
170640050262008,Colene Hoose Elem School,Normal,23.70,81.8,,,40.504959,-88.973495
190222030262006,Naper Elem School,Naperville,23.70,79.1,,,41.774831,-88.152878
320460020262003,Limestone Elem School,Kankakee,23.70,73.2,,,41.131981,-87.97175
240470660042001,Newark Elem School,Newark,23.80,75.6,,,41.543315,-88.577276
410570070262005,Worden Elementary School,Worden,23.80,73.3,,,38.932872,-89.841251
060160950021001,S E Gross  Middle School,Brookfield,23.80,63.8,,,41.826997,-87.851529
320460060260001,Grant Park High School,Grant Park,23.80,,73.2,20,41.24448,-87.649591
470712260261001,Byron Middle School,Byron,23.90,75.7,,,42.127954,-89.263838
070161540022002,Wolcott School,Thornton,23.90,64.9,,,41.569598,-87.614637
340491180262007,Cotton Creek School,Island Lake,23.90,64.7,,,42.280057,-88.209179
340490360022001,Grass Lake Elem School,Antioch,23.90,60.1,,,42.439975,-88.138976
080431190220003,East Dubuque High School,East Dubuque,23.90,,69.8,21,42.498272,-90.62423
050160340042003,Hoffman Elem School,Glenview,24.00,82.1,,,42.062463,-87.808232
130140030262002,St Marys Elem School,Trenton,24.00,73.6,,,38.602941,-89.684751
240473080261002,Traughber Jr High School,Oswego,24.00,67,,,41.672967,-88.332121
080431200222002,Galena Primary School,Galena,24.00,59.2,,,42.424954,-90.439003
190220870170004,Glenbard South High School,Glen Ellyn,24.00,,72.2,23.2,41.830305,-88.077555
190220870170003,Glenbard West High School,Glen Ellyn,24.00,,69.6,23,41.879553,-88.059504
431021400260001,Eureka High School,Eureka,24.00,,64.7,21.5,40.719335,-89.274067
150162990252516,Wildwood Elem School,Chicago,24.10,84.3,,,42.007089,-87.777817
190222030262005,Mill Street Elem School,Naperville,24.10,73.9,,,41.79121,-88.154429
080431200220002,Galena High School,Galena,24.10,,71.7,20.1,42.427448,-90.439448
490811000260001,Riverdale Sr High School,Port Byron,24.10,,55.1,20,41.617637,-90.268395
170640020261002,LeRoy Junior High School,Le Roy,24.20,73.1,,,40.347189,-88.755898
540920050262001,Catlin Elem School,Catlin,24.20,64.8,,,40.065801,-87.705338
150162990252458,Skinner Elem School,Chicago,24.30,95.7,,,41.879086,-87.6585
041011400042002,Whitman Post Elem School,Rockton,24.30,79.5,,,42.455579,-89.060385
340491120022006,Red Oak Elem School,Highland Park,24.30,76.6,,,42.165487,-87.818562
190222040261003,Francis Granger Middle School,Aurora,24.30,72.7,,,41.788274,-88.250041
530907010262002,Dee-Mack Intermediate School,Deer Creek,24.30,71,,,40.63218,-89.330719
550981450042001,Montmorency CCSD #145,Rock Falls,24.30,66.3,,,41.717386,-89.689844
080083990260002,Milledgeville High School,Milledgeville,24.30,,58.8,19,41.966605,-89.77314
041011340042001,Shirland C C School,Shirland,24.40,67,,,42.444156,-89.194823
170640040262002,Heyworth Elem School,Heyworth,24.40,65.3,,,40.314236,-88.972396
470522710260004,Paw Paw Jr/Sr High School,Paw Paw,24.40,41.7,63.6,19.9,41.6914,-88.9778
070162310160001,Evergreen Park High School,Evergreen Park,24.40,,61.1,21.4,41.713152,-87.701491
150162990252361,Mount Greenwood Elem School,Chicago,24.50,81,,,41.696212,-87.705876
030250400260001,Effingham High School,Effingham,24.50,,55.8,20.2,39.116811,-88.557228
070162280160002,Tinley Park High School,Tinley Park,24.50,,47.6,19.5,41.573473,-87.767452
050160540041020,Helen Keller JHS,Schaumburg,24.60,77.5,,,42.041238,-88.100117
190220450022013,Westmore Elem School,Lombard,24.60,73.5,,,41.881094,-87.994932
190220040022010,Stone Elem School,Addison,24.60,72.9,,,41.934963,-88.02259
190222030262012,Beebe Elem School,Naperville,24.60,72.8,,,41.788028,-88.146941
280372280262005,Southwest Elem School,Geneseo,24.60,72.5,,,41.445069,-90.157634
060160925021001,Westchester Middle School,Westchester,24.60,66.1,,,41.856053,-87.871097
340490340042005,W C Petty Elementary School,Antioch,24.60,61.4,,,42.479106,-88.112136
440630470042002,Husmann Elem School,Crystal Lake,24.70,74.1,,,42.23926,-88.324805
431020600262003,Sowers Elementary School,Roanoke,24.70,72.2,,,40.800841,-89.197997
060160925022002,Westchester Intermediate School,Westchester,24.70,60.7,,,41.855651,-87.895093
041013230260001,Winnebago High School,Winnebago,24.70,,70.6,20.1,42.272408,-89.239834
050160230022004,Betsy Ross Elem School,Prospect Heights,24.80,63.4,,,42.10895,-87.946501
410570020262003,Marine Elem School,Marine,25.00,80.7,,,38.786572,-89.784506
060160970022003,William Hatch Elem School,Oak Park,25.00,77.1,,,41.903846,-87.784127
310453000261008,Hampshire Middle School,Hampshire,25.00,62.3,,,42.093791,-88.530167
080892000261001,Pearl City Jr High School,Pearl City,25.00,57.8,,,42.267123,-89.829187
190222000262006,Lincoln Elem School,Wheaton,25.10,78.1,,,41.853404,-88.096752
470712230262004,Monroe Center Grade School,Monroe Center,25.10,66.2,,,42.100875,-89.005881
310451290222017,Fearn Elementary School,North Aurora,25.20,67.8,,,41.812884,-88.36147
340490460042005,Frederick School,Grayslake,25.20,67.7,,,42.353192,-88.029062
410570020262004,Silver Creek Elementary,Troy,25.20,66.7,,,38.729433,-89.876676
090101880042001,Gifford Grade School,Gifford,25.20,65.7,,,40.303152,-88.021384
110230040260002,Paris Cooperative High School 4,Paris,25.20,,55.3,20,39.60901,-87.69491
050160210042011,J W Riley Elem School,Arlington Heights,25.30,84.6,,,42.128581,-87.967319
470712260262003,Mary Morgan Elem Sch,Byron,25.30,83.2,,,42.128997,-89.263786
060160970021003,Gwendolyn Brooks Middle School,Oak Park,25.30,73.4,,,41.88291,-87.797019
310450460222050,Fox Meadow Elementary School,South Elgin,25.30,69.5,,,42.003378,-88.318643
190222040260005,Metea Valley High School,Aurora,25.30,,71.7,23.9,41.791256,-88.239059
060160800022002,J Leigh Elem School,Norridge,25.40,71.5,,,41.966638,-87.831291
170640050261004,Kingsley Jr High School,Normal,25.40,70.7,,,40.508872,-88.996604
31045300026201C,Cambridge Lakes Charter School,Pingree Grove,25.40,66.8,,,42.0822,-88.4302
190222040260001,Waubonsie Valley High School,Aurora,25.50,,72.4,22.5,41.736664,-88.255575
490812000260001,Sherrard High School,Sherrard,25.50,,54.7,20.5,41.340936,-90.50537
250410010260001,Waltonville High School,Waltonville,25.50,,40,19.6,38.213614,-89.048563
050160540042003,Neil Armstrong Elem School,Hoffman Estates,25.60,76.9,,,42.049945,-88.115477
340490960042005,Country Meadows Elem School,Long Grove,25.70,77,,,42.215382,-88.013918
190222040261001,Thayer J Hill Middle School,Naperville,25.70,76,,,41.790399,-88.197831
280372280261002,Geneseo Middle School,Geneseo,25.70,66.4,,,41.461978,-90.151653
130950100260001,Okawville Jr/Sr High School,Okawville,25.70,63.4,61.7,21,38.4273,-89.548614
041013210262002,Pecatonica Elem School,Pecatonica,25.80,77.4,,,42.310388,-89.360901
340490460042007,Park East School,Round Lake,25.80,72.5,,,42.328105,-88.088211
480723210262005,Mossville Elementary School,Mossville,25.80,71.7,,,40.822268,-89.564151
440630020032001,Richmond Grade School,Richmond,25.80,63.7,,,42.476309,-88.310584
340490380021001,Big Hollow Middle School,Ingleside,25.80,54.9,,,42.35043,-88.140688
010010040260001,Unity High School,Mendon,25.80,,57.9,20.2,40.088134,-91.290406
010010040262004,Greenfield Elementary School,Ursa,25.90,47.6,,,40.119093,-91.366064
560992020220001,Plainfield High School,Plainfield,25.90,,53.9,19.4,41.602197,-88.206376
050160340041007,Springman Middle School,Glenview,26.00,75.9,,,42.065673,-87.826674
310453000262003,Lincoln Prairie Elem School,Lake In The Hills,26.00,72.7,,,42.179271,-88.347118
330482020261002,Knoxville Jr High School,Knoxville,26.00,57.3,,,40.905027,-90.274582
340490560021002,Viking School,Gurnee,26.00,55.1,,,42.369729,-87.913564
440630470041006,Richard F Bernotas Middle Sch,Crystal Lake,26.10,72.7,,,42.246605,-88.337182
050160730022001,East Prairie Elem School,Skokie,26.10,70.9,,,42.019868,-87.726721
310453000260003,Hampshire High School,Hampshire,26.10,,58.6,21.5,42.121594,-88.497165
340490460042003,Woodview School,Grayslake,26.20,72,,,42.348467,-88.05331
500820850021001,Shiloh Middle School,Shiloh,26.20,71,,,38.564969,-89.902057
080432110261001,Scales Mound Jr High School,Scales Mound,26.20,70.2,,,42.475561,-90.251248
240320010261002,Coal City Middle School,Coal City,26.20,68,,,41.283812,-88.30449
320460020262006,Reddick Elem School,Reddick,26.20,60.7,,,41.096501,-88.248238
560992020220004,Plainfield East High School,Plainfield,26.20,,59.9,20.5,41.644032,-88.182051
150162990252306,Lasalle Elem Language Academy ES,Chicago,26.30,83.7,,,41.913311,-87.63742
110230040261001,Crestwood Jr High School,Paris,26.30,67.6,,,39.60647,-87.673931
160194320262001,James R Wood Elem School,Somonauk,26.30,61.7,,,41.633747,-88.676655
190222000262016,Bower Elem School,Warrenville,26.40,75.5,,,41.808465,-88.178109
350501700042001,Seneca Grade School North Campus,Seneca,26.40,73.3,,,41.309086,-88.607945
500820190262003,Mascoutah Elem School,Mascoutah,26.40,73,,,38.495082,-89.806721
450670030261001,Valmeyer Jr High,Valmeyer,26.40,69,,,38.310164,-90.276139
340490410042002,Joseph J Pleviak Elem School,Lake Villa,26.40,66.6,,,42.415493,-88.075008
560992020222011,Creekside Elementary School,Plainfield,26.40,63.1,,,41.633408,-88.154538
480723270262004,Illini Bluffs Elementary School,Glasford,26.40,62.4,,,40.573972,-89.804255
190220990160002,Comm H S Dist 99 - South High Sch,Downers Grove,26.40,,67.5,22.3,41.769695,-88.019539
490813000262007,Reynolds Elem School,Reynolds,26.50,76.6,,,41.330786,-90.673694
190222000262010,Pleasant Hill Elem School,Winfield,26.50,75.4,,,41.891011,-88.136583
190222000261018,Franklin Middle School,Wheaton,26.50,74.2,,,41.869636,-88.108728
340490460041001,Grayslake Middle School,Grayslake,26.50,66.9,,,42.34981,-88.033265
510840160260001,New Berlin High School,New Berlin,26.50,,59.3,19,39.727713,-89.913408
480723270262006,Illini Bluffs Middle School,Glasford,26.60,70.3,,,40.573862,-89.809024
510840110260001,Pawnee Jr/Sr High Sch,Pawnee,26.60,69.3,51,20.4,39.592632,-89.57698
090270100260001,Paxton-Buckley-Loda High School,Paxton,26.60,,66,19.5,40.461641,-88.108768
431020110260001,El Paso-Gridley High School,El Paso,26.60,,48.5,21.2,40.744033,-89.018137
460690270260001,Triopia Jr-Sr High School,Concord,26.70,83.3,60.6,20.5,39.840377,-90.373357
050160150041018,Walter R Sundling Jr High Sch,Palatine,26.70,77.6,,,42.132082,-88.048598
060160970021004,Percy Julian Middle School,Oak Park,26.70,74.4,,,41.893729,-87.784216
190222020262004,Schiesher Elem School,Lisle,26.70,74.4,,,41.791055,-88.067459
190220440022009,Manor Hill Elem School,Lombard,26.80,80.3,,,41.855142,-88.01711
380652130262003,Cantrall Elem School,Cantrall,26.80,71.5,,,39.938965,-89.675488
240322010042004,Aux Sable,Minooka,26.80,69.6,,,41.4307,-88.2781
340490410042001,Olive C Martin School,Lake Villa,26.80,62.4,,,42.426743,-88.116871
240320010260001,Coal City High School,Coal City,26.80,,59.3,20.7,41.285472,-88.302163
200240010260005,Edwards County High School,Albion,26.80,,56,18.8,38.376977,-88.066064
340491180261004,Matthews Middle School,Island Lake,26.90,69.7,,,42.2801,-88.1792
170530050262001,Woodland Elementary/Jr High Sch,Streator,26.90,59.7,,,41.061705,-88.820027
240473080260001,Oswego High School,Oswego,26.90,,59.6,20.8,41.683305,-88.340006
480723270260008,Illini Bluffs High School,Glasford,26.90,,58.5,20.1,40.573862,-89.809024
190222030262002,Ellsworth Elem School,Naperville,27.00,71.2,,,41.776546,-88.140833
050160540042013,Hanover Highlands Elem School,Hanover Park,27.00,68.4,,,41.998499,-88.140025
170640020262001,LeRoy Elementary School,Le Roy,27.00,63.2,,,40.353414,-88.755893
110213050261001,Arthur Jr High School,Arthur,27.00,62.3,,,39.710361,-88.468269
190220200022002,Waterbury Elem School,Roselle,27.00,60,,,41.975938,-88.111294
380652020260001,Porta High School,Petersburg,27.00,,55,20.7,40.013484,-89.862876
020610010262001,Jefferson Elem School,Metropolis,27.10,76.5,,,37.265366,-88.703
560992020221002,Indian Trail Middle School,Plainfield,27.10,72.5,,,41.614572,-88.195037
340490750021004,Carl Sandburg Middle School,Mundelein,27.10,62.2,,,42.269729,-88.014509
170530740272001,Flanagan Elem School,Flanagan,27.10,52,,,40.863137,-88.909807
160194270262005,Southeast Elem School,Sycamore,27.20,76.8,,,41.981692,-88.68456
080892010260001,Dakota Jr Sr High School,Dakota,27.20,73.8,66.7,20.4,42.386349,-89.530528
460690010260001,Franklin Jr/Sr High School,Franklin,27.20,50.8,42.9,19.2,39.622297,-90.046519
041013220260001,Durand High School,Durand,27.20,,70.7,20.4,42.433488,-89.333425
470712260260001,Byron High School 9-12,Byron,27.20,,56.5,21.2,42.131942,-89.263823
310450460221004,Eastview Middle School,Bartlett,27.30,74.9,,,41.9892,-88.1856
560992020222018,Thomas Jefferson Elem Sch,Joliet,27.30,58,,,41.5303,-88.1475
110213050260001,Arthur-Lovington High School,Arthur,27.30,,58.7,20.8,39.710361,-88.468269
110230060260001,Chrisman High School,Chrisman,27.30,,46.2,20.6,39.806841,-87.673484
510840010260001,Tri-City High School,Buffalo,27.30,,45.5,19.6,39.851255,-89.413199
450791320260001,Red Bud High School,Red Bud,27.50,,52,20.2,38.206006,-89.995455
190220930042011,Cloverdale  Elem School,Carol Stream,27.60,75.9,,,41.935102,-88.131862
030250300260001,Dieterich Jr/Sr High School,Dieterich,27.60,71.3,66.7,20,39.057664,-88.382508
060160970022006,Irving Elem School,Oak Park,27.60,71,,,41.868046,-87.782813
470712690042002,Eswood C C Grade School,Lindenwood,27.60,69.9,,,42.055566,-89.031955
050160540042026,Albert Einstein Elem School,Hanover Park,27.60,58.6,,,42.015707,-88.135646
080432060260003,Stockton Sr High School,Stockton,27.60,,71.3,21.5,42.355562,-90.011231
240470660041001,Millbrook Junior High School,Millbrook,27.70,78.9,,,41.59738,-88.555146
340490010021003,North Prairie Jr High,Winthrop Harbor,27.70,59.2,,,42.48599,-87.834956
431021400261002,Eureka Middle School,Eureka,27.80,76,,,40.700671,-89.272577
190222000261001,Monroe Middle School,Wheaton,27.80,71.2,,,41.86646,-88.131874
410570020262008,C A Henning School,Troy,27.80,68.8,,,38.717756,-89.869233
390741000261001,Cerro Gordo Middle School,Cerro Gordo,27.80,60.7,,,39.889087,-88.728638
550980010260001,Erie High School,Erie,27.80,,57.3,19.5,41.651129,-90.075247
190220440022010,Park View Elem School,Lombard,27.90,82.4,,,41.894587,-88.025464
