RCDTS,School,City,demSCHOOLlow,ISAT13,PSAE13,ACT13,LATITUDE,LONGITUDE
150162990252785,Powell Paideia Comm Academy ES,Chicago,97.00,59.2,,,41.759571,-87.556669
310453000262012,Golfview Elem School,Carpentersville,97.00,32.1,,,42.110614,-88.249037
150162990250841,Collins Academy High School,Chicago,97.10,,3.5,15.7,41.864367,-87.702184
150162990252295,Key Elem School,Chicago,97.10,27,,,41.889586,-87.766366
150162990252829,Saucedo Scholastic Academy ES,Chicago,97.10,56.8,,,41.847885,-87.697139
041012050252024,Ellis Arts Academy,Rockford,97.20,15,,,42.275016,-89.116047
130581350022008,Schiller Elem School,Centralia,97.20,63.2,,,38.525436,-89.147706
150162990250779,Hancock College Preparatory HS,Chicago,97.20,,23.9,17,41.790612,-87.724357
150162990252206,Fort Dearborn Elem School,Chicago,97.20,45.5,,,41.729975,-87.655607
150162990252230,Gregory Elem School,Chicago,97.20,66.5,,,41.870793,-87.718203
150162990252401,Washington H Elem School,Chicago,97.20,46.7,,,41.728887,-87.596198
150162990252943,Tarkington Elem School,Chicago,97.20,47.1,,,41.764362,-87.705689
330482050262022,Cooke School,Galesburg,97.20,50.9,,,40.936946,-90.383623
070161520022004,Holmes Elem School,Harvey,97.30,26,,,41.597017,-87.638831
070161520022007,Sandburg Elem School,Harvey,97.30,35.2,,,41.625547,-87.652384
150162990250531,Dunbar Vocational Career Acad HS,Chicago,97.30,,8,14.9,41.839683,-87.617534
150162990252067,Barry Elem School,Chicago,97.30,43.3,,,41.932198,-87.739292
150162990252097,Brown  W Elem School,Chicago,97.30,36.1,,,41.882831,-87.670601
150162990252330,Marquette Elem School,Chicago,97.30,28.3,,,41.774443,-87.696945
150162990252768,Smith W Elem School,Chicago,97.30,26.9,,,41.706787,-87.60499
150162990252964,Garcia Lorca Elementary School,Chicago,97.30,39.4,,,41.940494269,-87.724689111
070161700022005,Wilson Elem School,Chicago Heights,97.40,25.5,,,41.502056,-87.66073
150162990252181,Eberhart Elem School,Chicago,97.40,41.2,,,41.775396,-87.70799
150162990252301,Kohn Elem School,Chicago,97.40,27.1,,,41.704912,-87.623512
150162990252316,Lloyd Elem School,Chicago,97.40,38.9,,,41.918834,-87.748575
150162990252321,Lowell Elem School,Chicago,97.40,53.1,,,41.906481,-87.70986
150162990252542,Yates Elem School,Chicago,97.40,36,,,41.9146,-87.700322
150162990252807,Randolph Elem School,Chicago,97.40,30.4,,,41.760025,-87.675785
150162990252889,Jordan Community Elem School,Chicago,97.40,38.4,,,42.016733,-87.677521
150162990252951,Plato Learning Acad Elem School,Chicago,97.40,35,,,41.872834,-87.762818
060160880022003,Lincoln Elementary School,Bellwood,97.50,39.9,,,41.874342,-87.87461
060160890022007,Melrose Park Elem School,Melrose Park,97.50,34.6,,,41.892945,-87.854283
070161525022004,Warren Palm School,Hazel Crest,97.50,38,,,41.580849,-87.665513
150162990252202,Fernwood Elem School,Chicago,97.50,46,,,41.711658,-87.640471
150162990252287,Jenner Academy of The Arts ES,Chicago,97.50,12.6,,,41.90248,-87.641115
150162990252367,Brown R Community Acad Elem Schl,Chicago,97.50,48.5,,,41.665703,-87.639069
150162990252398,Peck Elem School,Chicago,97.50,53.8,,,41.787845,-87.71881
150162990252457,Shoop Math-Sci Tech Academy ES,Chicago,97.50,37.1,,,41.690398,-87.659148
150162990252525,Young Elem School,Chicago,97.50,38.2,,,41.906381,-87.767043
150162990252842,Orozco Fine Arts & Sciences ES,Chicago,97.50,63.9,,,41.857762,-87.674528
150162990252882,Marshall Middle School,Chicago,97.50,39.8,,,41.951861,-87.720109
320462590042001,Lorenzo R Smith Academy,Hopkins Park,97.50,31.6,,,41.0655,-87.6009
500821890222056,James Avant Elementary School,Washington Pk,97.50,22.1,,,38.635338286,-90.092018107
150162990252102,Burbank Elem School,Chicago,97.60,44.4,,,41.91719,-87.782648
150162990252152,Delano Elem School,Chicago,97.60,39.5,,,41.878874,-87.724061
150162990252260,Henry Elem School,Chicago,97.60,52.4,,,41.958284,-87.715385
150162990252373,Nightingale Elem School,Chicago,97.60,43.5,,,41.798228,-87.689058
410570120262008,Bernard Long Elem Sch,Madison,97.60,33.8,,,38.684911012,-90.144254269
041012050252016,Beyer Elem School,Rockford,97.70,19,,,42.250928,-89.094542
150162990252204,Fiske Elem School,Chicago,97.70,30.4,,,41.783044,-87.60273
150162990252400,Penn Elem School,Chicago,97.70,30.4,,,41.858523,-87.721128
150162990252453,Sherman Elem School,Chicago,97.70,30.5,,,41.799762,-87.650153
150162990252522,Yale Elem School,Chicago,97.70,21.9,,,41.766213,-87.632189
150162990252773,Garvey M Elem School,Chicago,97.70,51.9,,,41.706597,-87.647656
150162990252915,Northwest Middle School,Chicago,97.70,39.3,,,41.921311,-87.757812
070161520022008,Whittier Elem School,Harvey,97.80,51.1,,,41.613519,-87.651589
150162990252344,McCutcheon Elem School,Chicago,97.80,42.6,,,41.971055,-87.654855
150162990252423,Revere Elem School,Chicago,97.80,22.5,,,41.764128,-87.600238
150162990252495,Von Humboldt Elem School,Chicago,97.80,23.6,,,41.906665,-87.692813
150162990252900,Lara Elem Academy,Chicago,97.80,40.2,,,41.809974,-87.672256
400560070262003,Benld Elementary School,Gillespie,97.80,54.8,,,39.128578,-89.825523
490810360022002,Eagle Ridge School,Silvis,97.80,28.6,,,41.500281,-90.400642
070161490022002,Diekman Elem School,Dolton,97.90,27.3,,,41.620475,-87.583142
150162990250006,Carver Military Academy HS,Chicago,97.90,,23.7,17.1,41.654316,-87.58454
150162990250844,VOISE Academy High School,Chicago,97.90,,5.7,15.8,41.884734,-87.763265
150162990252054,Aldridge Elem School,Chicago,97.90,21.5,,,41.657378,-87.606868
150162990252079,Beethoven Elem School,Chicago,97.90,33.5,,,41.80918,-87.626703
150162990252159,Dewey Academy of Fine Arts ES,Chicago,97.90,11.7,,,41.795747,-87.64271
150162990252242,Hammond Elem School,Chicago,97.90,25.4,,,41.852531,-87.69628
150162990252363,Mozart Elem School,Chicago,97.90,35.3,,,41.920794,-87.721696
150162990252381,Oglesby Elem School,Chicago,97.90,25.7,,,41.755222,-87.6454
150162990252937,Doolittle Elem School,Chicago,97.90,22.6,,,41.830833,-87.639998
15016299025011C,Ford Power House Charter HS,Chicago,97.90,,17.8,15,41.86856,-87.710563
150162990252098,Brownell Elem School,Chicago,98.00,41.4,,,41.771984,-87.62183
150162990252130,Chase Elem School,Chicago,98.00,50.5,,,41.917868,-87.694456
150162990252326,Manierre Elem School,Chicago,98.00,27,,,41.907749,-87.640064
150162990252338,Mayo Elem School,Chicago,98.00,31.7,,,41.826909,-87.619829
150162990252355,Monroe Elem School,Chicago,98.00,38.8,,,41.930077,-87.718749
150162990252435,Sawyer Elem School,Chicago,98.00,46.6,,,41.798053,-87.704918
150162990252498,Wadsworth Elem School,Chicago,98.00,23.9,,,41.778814,-87.597692
150162990252934,Calmeca Acad Elem School,Chicago,98.00,41.6,,,41.824398564,-87.710758447
150162990252968,Shields Middle School,Chicago,98.00,45.6,,,41.806551514,-87.689786359
070161520022001,Bryant Elem School,Harvey,98.10,37.5,,,41.622582,-87.643066
150162990252100,Bouchet Math & Science Acad ES,Chicago,98.10,33.1,,,41.761279,-87.576147
150162990252114,Calhoun North Elem School,Chicago,98.10,50.5,,,41.878335,-87.697052
150162990252153,Deneen Elem School,Chicago,98.10,33.2,,,41.762877,-87.623287
150162990252201,Fermi Elem School,Chicago,98.10,18.5,,,41.767818,-87.590455
150162990252313,Libby Elem School,Chicago,98.10,22.5,,,41.797789,-87.659857
150162990252812,Goodlow Magnet Elem School,Chicago,98.10,25.6,,,41.781163,-87.675251
150162990252864,Perez Elem School,Chicago,98.10,52.8,,,41.856119,-87.65768
041012050252084,Lewis Lemon Elementary,Rockford,98.20,26.9,,,42.277468,-89.119509
150162990252084,Bethune Elem School,Chicago,98.20,31.4,,,41.870144,-87.701746
150162990252118,Cameron Elem School,Chicago,98.20,42.4,,,41.903352,-87.717849
150162990252187,Ellington Elem School,Chicago,98.20,51.9,,,41.884944,-87.765017
150162990252255,Hearst Elem School,Chicago,98.20,28.3,,,41.808664,-87.745636
150162990252259,Hendricks Community Academy ES,Chicago,98.20,34.3,,,41.815955,-87.63357
150162990252322,Lawrence Elem School,Chicago,98.20,25.2,,,41.714154,-87.567066
150162990252329,Marconi Community Academy ES,Chicago,98.20,25.2,,,41.88363,-87.739207
150162990252469,Spry Community Elem School,Chicago,98.20,37.7,,,41.847647,-87.699752
150162990252513,Whitney Elem School,Chicago,98.20,43.8,,,41.840363,-87.725617
500821890222008,Dunbar Elem School,East St Louis,98.20,19.8,,,38.605675983,-90.153575422
041012050252034,Haskell Academy,Rockford,98.30,24.4,,,42.280471,-89.094043
070161435022001,Childs Elem School,Robbins,98.30,41.1,,,41.637306,-87.703835
150162990252241,Hamline Elem School,Chicago,98.30,38.9,,,41.807696,-87.661237
150162990252261,Henson Elem School,Chicago,98.30,11.4,,,41.863884,-87.721488
150162990252368,Nash Elem School,Chicago,98.30,39.9,,,41.892243,-87.746526
150162990252452,Mireles Elem Academy,Chicago,98.30,29.7,,,41.731832,-87.552703
150162990252464,Stagg Elem School,Chicago,98.30,24.4,,,41.75876,-87.649153
320461110252009,Steuben Elementary School,Kankakee,98.30,21.5,,,41.113846,-87.85514
150162990252136,Coles Language Acad Elem School,Chicago,98.40,49.1,,,41.741882,-87.566056
150162990252311,Lewis Elem School,Chicago,98.40,20.1,,,41.906496,-87.754593
150162990252374,Nixon Elem School,Chicago,98.40,28.3,,,41.919352,-87.731488
150162990252597,Hernandez Middle School,Chicago,98.40,49.6,,,41.793463,-87.711137
150162990252837,Daley Elem Academy,Chicago,98.40,32.9,,,41.802612,-87.672128
150162990252914,Sandoval Elem School,Chicago,98.40,44.5,,,41.792723,-87.710888
150162990252919,Columbia Explorers Academy ES,Chicago,98.40,52.8,,,41.811354,-87.70409
150162990252932,Williams Prep Acad Middle School,Chicago,98.40,32.9,,,41.84352,-87.628687
50082189022002C,Tomorrows Builders Charter Schl,East Saint Louis,98.40,,7.1,13,38.622230403,-90.13587605
020020050260001,Egyptian Sr High School,Tamms,98.50,,41.4,17.5,37.227508,-89.325184
150162990252231,Gresham Elem School,Chicago,98.50,25.2,,,41.739196,-87.644957
150162990252341,McCormick Elem School,Chicago,98.50,47.9,,,41.842434,-87.70622
150162990252480,Taylor Elem School,Chicago,98.50,39,,,41.715593,-87.53288
150162990252897,Zapata Academy Elem School,Chicago,98.50,47.5,,,41.841694,-87.734241
070161490022010,New Beginnings Learning Academy,South Holland,98.60,30.6,,,41.610946,-87.572956
150162990252149,Davis  N Elem School,Chicago,98.60,33.9,,,41.821826,-87.699985
150162990252507,Westcott Elem School,Chicago,98.60,30.4,,,41.748923,-87.634541
150162990252870,Brighton Park Elem School,Chicago,98.60,49.2,,,41.8242,-87.692137
500821890221007,Mason/Clark Middle Sch,East Saint Louis,98.60,19.2,,,38.605215,-90.096567
070161700022001,Washington-McKinley Elem Sch,Chicago Heights,98.70,40.1,,,41.501567936,-87.64222054
150162990252127,Cather Elem School,Chicago,98.70,58.8,,,41.882919,-87.699063
150162990252142,Cooper Dual Language Academy ES,Chicago,98.70,35.9,,,41.855982,-87.667199
150162990252176,Dumas Technology Acad Elem Sch,Chicago,98.70,24.8,,,41.77407976,-87.601010139
150162990252189,Emmet Elem School,Chicago,98.70,38.3,,,41.88035,-87.763194
150162990252211,Funston Elem School,Chicago,98.70,33.1,,,41.917618,-87.716803
150162990252273,Howe Elem School of Excellence,Chicago,98.70,40,,,41.893331,-87.759238
150162990252466,Stewart Elem School,Chicago,98.70,36.7,,,41.964215,-87.656145
500821890220043,East St Louis Senior High School,East Saint Louis,98.70,,10,14.5,38.610052,-90.101095
070161520021001,Brooks Middle School,Harvey,98.80,32.1,,,41.622043,-87.631627
070161520022005,Lowell-Longfellow Elem School,Harvey,98.80,29.7,,,41.605595,-87.649421
070161525022001,Dr Ralph Bunche School,Markham,98.80,46.8,,,41.58992,-87.654008
150162990252123,Carter Elem School,Chicago,98.80,25.1,,,41.790271,-87.622374
150162990252356,Moos Elem School,Chicago,98.80,39.3,,,41.912731,-87.696218
150162990252372,Carver Primary School,Chicago,98.80,29.4,,,41.653088,-87.602212
150162990252462,Spencer Technology Acad Elem Sch,Chicago,98.80,32.7,,,41.884574703,-87.750413568
150162990252474,Sullivan Elem School,Chicago,98.80,29.3,,,41.74418,-87.542908
150162990252488,Tonti Elem School,Chicago,98.80,44.8,,,41.787694,-87.708253
150162990252505,Webster Elem School,Chicago,98.80,66.6,,,41.869954,-87.726559
150162990252876,Carson Elem School,Chicago,98.80,43.7,,,41.793708,-87.687721
150162990252912,Ames Middle School,Chicago,98.80,37.8,,,41.915812,-87.721662
500821890221036,East St Louis-Lincoln Middle Sch,East St Louis,98.80,14.3,,,38.620332502,-90.156427196
041012050252080,King Elementary School,Rockford,98.90,29.5,,,42.259499,-89.103673
060160880021007,Roosevelt Middle School,Bellwood,98.90,34.1,,,41.885638,-87.863817
060160880022005,McKinley Elem School,Bellwood,98.90,29.7,,,41.88502,-87.873747
150162990250818,Spry Community Links High School,Chicago,98.90,,26.3,,41.847647,-87.699752
150162990252061,Attucks Elem School,Chicago,98.90,21.5,,,41.802711,-87.6258
150162990252195,Faraday Elem School,Chicago,98.90,58.4,,,41.879668,-87.707313
150162990252215,Gary Elem School,Chicago,98.90,39.2,,,41.837025,-87.718007
150162990252267,Hinton Elem School,Chicago,98.90,31.5,,,41.765341,-87.641083
150162990252397,Peabody Elem School,Chicago,98.90,28.1,,,41.899824,-87.663686
150162990252446,Seward Communication Arts Acad ES,Chicago,98.90,37.5,,,41.810249,-87.668627
150162990252484,Thorp  J N Elem School,Chicago,98.90,36.3,,,41.733547,-87.544402
150162990252634,Mcnair Elem School,Chicago,98.90,27.9,,,41.897792,-87.746401
150162990252869,Roque De Duprey Elem School,Chicago,98.90,40.7,,,41.906736,-87.694391
150162990252896,Little Village Elem School,Chicago,98.90,38.5,,,41.843817,-87.717256
500821890222055,Gordon Bush Elementary,East Saint Louis,98.90,10.8,,,38.633417,-90.128988
070161700022007,Garfield Elem School,Chicago Heights,99.00,44.1,,,41.494298,-87.63192
070161700022013,Lincoln Elem School,Chicago Heights,99.00,41.4,,,41.503764,-87.628993
150162990252179,Dvorak Technology Acad Elem Sch,Chicago,99.00,20.7,,,41.858875136,-87.715801705
150162990252256,Hedges Elem School,Chicago,99.00,33,,,41.807554,-87.67343
150162990252455,Shields Elem School,Chicago,99.00,34.3,,,41.816938,-87.689591
150162990252766,Till Math & Science Academy ES,Chicago,99.00,20.6,,,41.775797,-87.609432
150162990252767,Ward L Elem School,Chicago,99.00,60.3,,,41.888589,-87.717437
150162990252913,Fairfield Academy Elem School,Chicago,99.00,28.1,,,41.780933,-87.692177
15016299025223C,Catalyst Elem Charter School,Chicago,99.00,24.3,,,41.858694,-87.707908
070161330022001,Gen George Patton Elem School,Riverdale,99.10,28.5,,,41.646319,-87.631789
150162990252088,Bond Elem School,Chicago,99.10,15.5,,,41.76587,-87.652945
150162990252106,Castellanos Elem School,Chicago,99.10,37.2,,,41.84563,-87.714859
150162990252210,Fulton Elem School,Chicago,99.10,35.9,,,41.797529,-87.668283
150162990252336,May Community Academy ES,Chicago,99.10,24.9,,,41.889826,-87.750761
150162990252394,Park Manor Elem School,Chicago,99.10,35.2,,,41.766888,-87.611632
150162990252472,Stowe Elem School,Chicago,99.10,33.1,,,41.911901,-87.712396
150162990252806,Kanoon Magnet Elem School,Chicago,99.10,28.5,,,41.851065,-87.705188
150162990252838,Madero Middle School,Chicago,99.10,49.6,,,41.840923,-87.705118
150162990252886,Chavez Multicultural Acad Elem Sc,Chicago,99.10,56.1,,,41.807783,-87.66613
150162990252936,Claremont Academy Elem School,Chicago,99.10,45.9,,,41.777363,-87.680981
500821890222054,Katie Harper-Wright Elem,East Saint Louis,99.10,21.4,,,38.595914,-90.072086
020020050261001,Egyptian Jr High School,Tamms,99.20,48.1,,,37.227778,-89.324756
070161490021004,S T E M Academy,Calumet City,99.20,31.5,,,41.615514355,-87.565429799
070161490021005,Creative Communications Acad,Calumet City,99.20,22.1,,,41.615514355,-87.565429799
070161490021006,School of Fine Arts,Calumet City,99.20,26.8,,,41.615514355,-87.565429799
150162990250843,Team Englewood Comm Acad HS,Chicago,99.20,,9.8,14.5,41.781407,-87.634982
150162990252258,Henderson Elem School,Chicago,99.20,28.8,,,41.791083,-87.671782
150162990252844,Morton Career Academy ES,Chicago,99.20,52,,,41.889041,-87.705094
070161490022005,Caroline Sibley Elem School,Calumet City,99.30,32.7,,,41.622875,-87.562975
150162990252055,Altgeld Elem School,Chicago,99.30,27.1,,,41.765031,-87.657919
150162990252454,Sherwood Elem School,Chicago,99.30,41.8,,,41.790849,-87.632137
150162990252487,Tilton Elem School,Chicago,99.30,29.8,,,41.884043,-87.730548
020020010220001,Cairo Jr/Sr High School,Cairo,99.40,37.1,14.3,14.4,37.019601,-89.184951
020020010222004,Cairo Elementary School,Cairo,99.40,29,,,37.011916441,-89.182789947
020020050262002,Egyptian Elem School,Tamms,99.40,35.6,,,37.22775,-89.324822
060160880022006,Thurgood Marshall Elem School,Bellwood,99.40,26.9,,,41.871826,-87.86313
150162990252092,Haley Elem Academy,Chicago,99.40,40.7,,,41.686776,-87.633721
150162990252309,Lawndale Community Academy ES,Chicago,99.40,16.5,,,41.862904,-87.712949
150162990252390,Paderewski Learning Academy Elem,Chicago,99.40,16.8,,,41.850958,-87.717347
150162990252408,Pope Elem School,Chicago,99.40,36.8,,,41.856012,-87.702868
150162990252427,Ross Elem School,Chicago,99.40,24,,,41.784497,-87.623795
150162990252771,Bontemps Elem School,Chicago,99.40,24.9,,,41.788679,-87.656128
150162990252783,Cardenas Elem School,Chicago,99.40,55.1,,,41.849038,-87.716084
500821890222038,Annette Officer Elementary,East Saint Louis,99.40,23.5,,,38.61391,-90.125097
070161525021002,Robert Frost Middle School,Markham,99.50,30.4,,,41.586351,-87.670574
150162990252290,Johnson Elem School,Chicago,99.50,18.5,,,41.862253,-87.703062
380540270022006,Northwest Elem School,Lincoln,99.50,43.9,,,40.154058,-89.375136
070161525022005,Woodland School,Hazel Crest,99.60,52,,,41.582594,-87.675163
090101370022006,Northview Elem School,Rantoul,99.60,33.1,,,40.314395,-88.150841
150162990252334,Mason Elem School,Chicago,99.60,25.6,,,41.856855,-87.730133
150162990252392,Parker Community Academy Elem,Chicago,99.60,21.8,,,41.768941,-87.634801
460691170222006,Lincoln Elem School,Jacksonville,99.60,32.5,,,39.741583,-90.232257
150162990252096,Bright Elem School,Chicago,99.70,28,,,41.700234,-87.56202
460691170222005,Washington Elem School,Jacksonville,99.70,42.4,,,39.730257,-90.23623
090101370021003,J W Eater Jr High School,Rantoul,99.80,34.6,,,40.30695,-88.154036
150162990252175,Dulles Elem School,Chicago,99.80,24.8,,,41.77992,-87.617159
150162990252893,Finkl Elem School,Chicago,99.80,42.2,,,41.849641,-87.685707
070161490022006,Berger-Vandenberg Elem School,Dolton,100.00,40.9,,,41.624862,-87.586863
070161490022009,Carol Moseley Braun School,Calumet City,100.00,32.9,,,41.617307,-87.564242
090101370022001,Broadmeadow Elem School,Rantoul,100.00,40.1,,,40.306579,-88.169152
130581350022006,Jordan Elem School,Centralia,100.00,55.2,,,38.522389,-89.097594
130581350022007,Lincoln Elem School,Centralia,100.00,49.2,,,38.532131,-89.129804
150162990252173,Dubois Elem School,Chicago,100.00,38.3,,,41.653667,-87.614028
150162990252221,Goldblatt Elem School,Chicago,100.00,41,,,41.877885,-87.731789
150162990252324,Madison Elem School,Chicago,100.00,37.6,,,41.759915,-87.590812
150162990252406,Plamondon Elem School,Chicago,100.00,46,,,41.861263,-87.692557
150162990252432,Ryerson Elem School,Chicago,100.00,33.5,,,41.892625,-87.718734
250410080042001,Ina Community Cons School,Ina,100.00,42.7,,,38.149116,-88.905293
280061030220001,DePue High School,DePue,100.00,,36.2,15.1,41.323008,-89.306938
400560070261002,Gillespie Middle School,Gillespie,100.00,55,,,39.128692,-89.825555
500821880221001,Lovejoy Middle School,Lovejoy,100.00,16.7,,,38.65987,-90.164563
50082189022001C,SIU Charter Sch of East St Louis,East Saint Louis,100.00,,18.2,17.3,38.621609,-90.162307
