RCDTS,School,City,demSCHOOLlow,ISAT13,PSAE13,ACT13,LATITUDE,LONGITUDE
340490340042001,Antioch Elem School,Antioch,37.00,65.8,,,42.480129,-88.096193
560992020222004,Crystal Lawns Elem School,Joliet,37.00,65.7,,,41.569342,-88.15237
070161270022004,Worthwoods Elem School,Worth,37.00,52.4,,,41.691545,-87.802273
280880010261001,Bradford Jr High School,Bradford,37.00,48.6,,,41.178473,-89.650282
200933480260001,Mount Carmel High School,Mount Carmel,37.00,,40,18.9,38.408809,-87.754758
310450460222055,Hawk Hollow Elem School,Bartlett,37.10,71,,,41.947701,-88.175169
410570050262008,Highland Elementary  School,Highland,37.10,66.2,,,38.738754,-89.685923
350501250022001,Washington Elem School,Oglesby,37.10,59.9,,,41.295133,-89.062704
110870010260002,Windsor Jr & Sr High School,Windsor,37.10,57.3,60.9,19.1,39.442355,-88.601055
150162990250764,Young Magnet High School,Chicago,37.20,99.6,97.5,27.5,41.878849,-87.664315
050160590042020,Ridge Family Center for Learning,Elk Grove Village,37.20,77.2,,,42.01074,-87.989308
56099030C042005,Troy Crossroads Elem School,Shorewood,37.20,62.4,,,41.536315,-88.180138
220290020262006,V I T Elementary School,Table Grove,37.20,49,,,40.36066,-90.425364
310453000262010,Eastview Elem School,Algonquin,37.30,69.3,,,42.161666,-88.281939
220290040261001,Spoon River Valley Jr High Sch,London Mills,37.30,61.9,,,40.701909,-90.155797
320382490262001,Crescent City Grade School,Crescent City,37.40,78.2,,,40.76807,-87.855296
330482080261001,R O W V A Jr High School,Oneida,37.40,64.9,,,41.074133,-90.222053
400560090262006,Brighton North Elem School,Brighton,37.40,59.3,,,39.0502,-90.137701
110213060260001,Arcola High School,Arcola,37.40,50,43.1,18.3,39.683905,-88.316463
160194240262004,Kingston Elementary School,Kingston,37.50,71.8,,,42.098968,-88.754692
460690010262004,Alexander Elem School,Alexander,37.50,68.6,,,39.725274,-90.038634
390550150262001,Meridian Intermediate School,Blue Mound,37.50,56.5,,,39.69811,-89.125244
260343250261001,Nauvoo-Colusa Jr High School,Nauvoo,37.50,47.1,,,40.551744,-91.307982
240473080261005,Plank Junior High,Oswego,37.60,62.4,,,41.6931,-88.2977
170640870252009,Oakland Elementary School,Bloomington,37.70,76,,,40.473901,-88.970177
040041000262010,Seth Whitman Elem Sch,Belvidere,37.70,67.5,,,42.283479,-88.861891
400560060262001,Staunton Elem School,Staunton,37.70,66,,,39.020471,-89.794496
440630150041006,McHenry Middle School,McHenry,37.70,61.9,,,42.350416,-88.23836
280065020170001,Hall High School,Spring Valley,37.70,,47.3,20.2,41.325486,-89.211292
390740570260001,Deland-Weldon High School,De Land,37.70,,37.5,19.2,40.12825,-88.686717
090270050261003,GCMS Middle School,Gibson City,37.80,73.4,,,40.478799,-88.37194
070161450022003,Scarlet Oak Elem School,Oak Forest,37.80,58.6,,,41.608,-87.759449
400560060261001,Staunton Jr High School,Staunton,37.80,57.7,,,39.020471,-89.794496
400560050260001,Mt Olive High School,Mount Olive,37.80,,70.2,19.8,39.072326,-89.735863
170640190260001,Ridgeview High School,Colfax,37.80,,55.8,19.7,40.56437,-88.616142
240322010042001,Minooka Elem School,Minooka,37.90,75.6,,,41.461137,-88.263078
050160620042012,Terrace Elem School,Des Plaines,37.90,69,,,42.038781,-87.918423
170640160261001,Olympia Middle School,Stanford,37.90,68.8,,,40.398629,-89.247645
280063400262001,Bureau Valley North,Walnut,37.90,67.9,,,41.555373,-89.595225
090100080262001,Heritage JH and Elem Sch,Homer,37.90,64,,,40.036183,-87.964765
460090640261001,Virginia Jr High School,Virginia,37.90,58.5,,,39.946855,-90.216769
340490370021001,Gavin South Jr High School,Ingleside,37.90,48.7,,,42.366682,-88.136058
510841860252024,Lincoln Magnet School,Springfield,38.00,82.8,,,39.799285,-89.640785
480720680022002,Oak Grove East Elem School,Peoria,38.00,67.5,,,40.637511,-89.670616
170530080262005,Westview Elem School,Fairbury,38.00,65.2,,,40.741148,-88.516272
480723210261002,Chillicothe Jr High,Chillicothe,38.00,59.5,,,40.920482,-89.496669
030250100260001,Altamont High School,Altamont,38.00,,65.9,21.1,39.059571,-88.741194
350500010260001,Leland High School,Leland,38.00,,64.3,16.6,41.619585,-88.799298
040041000262004,Kishwaukee Elem School,Garden Prairie,38.10,69.9,,,42.256819,-88.725135
160194240261003,Genoa-Kingston Middle School,Genoa,38.10,57.8,,,42.100973,-88.704317
190220600021001,Westview Hills Middle School,Willowbrook,38.20,72.9,,,41.770135,-87.971048
320460530022004,Noel Levasseur Elem School,Bourbonnais,38.20,70.2,,,41.169994,-87.886409
190222040262020,Peter M Gombert Elementary Sch,Aurora,38.20,68.9,,,41.730993,-88.249726
490810400222014,Hamilton Elem School,Moline,38.20,61.1,,,41.480547,-90.528153
250410020042001,Rome Comm Cons Elem School,Dix,38.20,59.6,,,38.43985,-88.939226
060162090170003,Proviso Math and Science Academy,Forest Park,38.20,,69.9,22.2,41.864578,-87.831703
120400010260001,Newton Comm High School,Newton,38.20,,56.5,20.8,38.989911,-88.17368
11087005A260001,Stewardson-Strasburg High School,Strasburg,38.20,,53.3,19.1,39.30106,-88.618034
431020110262003,Gridley Grade School,Gridley,38.30,75.8,,,40.741593,-88.884805
510841860252049,Lindsay School,Springfield,38.30,64.3,,,39.766772,-89.725627
050160150042020,Thomas Jefferson Elem School,Hoffman Estates,38.40,68.4,,,42.092697,-88.098973
24032060C042001,Saratoga Elem School,Morris,38.40,67.3,,,41.401979,-88.424246
390550090262001,Harristown Elem School,Harristown,38.40,63.3,,,39.850865,-89.085782
190220450021006,Jackson Middle School,Villa Park,38.40,62.3,,,41.871402,-87.985199
320460050261004,Manteno Middle School,Manteno,38.40,60.6,,,41.253525,-87.842831
110870210261001,Central A & M Middle School,Assumption,38.50,65.5,,,39.514728,-89.046535
110150010262007,Ashmore Elem School,Ashmore,38.50,64.5,,,39.532821,-88.021275
090100010262002,Fisher Grade School,Fisher,38.50,61.2,,,40.316723,-88.35267
540920120260001,Jamaica High School,Sidell,38.50,,66.1,17.4,39.968069,-87.823646
490810400220001,Moline Sr High School,Moline,38.50,,54.9,20.7,41.487387,-90.484552
020610010262006,Unity Elem School,Brookport,38.60,69.7,,,37.159927,-88.624885
050160540042030,Enders-Salk Elem School,Schaumburg,38.60,69.5,,,42.033464,-88.101063
330482020260001,Knoxville Sr High School,Knoxville,38.60,,61.5,20.3,40.907895,-90.276528
100680120260001,Litchfield Senior High School,Litchfield,38.60,,58.9,20.5,39.189,-89.655233
060160780022001,Rosemont Elem School,Rosemont,38.70,74.5,,,41.989492,-87.870868
11012002C262003,North Elem School,Marshall,38.70,66.4,,,39.39866,-87.700955
150162990252240,Hamilton Elem School,Chicago,38.70,65.5,,,41.945188,-87.670358
480723210262004,South Elementary School,Chillicothe,38.70,64.8,,,40.912577,-89.494574
390741000262003,Cerro Gordo Elem School,Cerro Gordo,38.70,64.6,,,39.891889,-88.729179
470712200261001,David L Rahn Jr High School,Mount Morris,38.70,60.4,,,42.044969,-89.434764
400560090261002,Southwestern Middle School,Piasa,38.70,55.1,,,39.122511,-90.141839
470521700220001,Dixon High School,Dixon,38.70,,55.4,20,41.845884,-89.486671
300733000260001,Duquoin High School,Du Quoin,38.70,,52.8,19.2,38.007537,-89.230464
530903090160001,East Peoria High School,East Peoria,38.70,,44.6,18.8,40.669421,-89.558799
340491200130001,Mundelein Cons High School,Mundelein,38.80,,58.2,20.4,42.271858,-88.021547
170200180260001,Blue Ridge High School,Farmer City,38.80,,52.5,20,40.246973,-88.646151
190222010261004,Westmont Jr High School,Westmont,38.90,63.8,,,41.819975,-87.964872
160194260260003,Hiawatha High School,Kirkland,38.90,,45.1,20.3,42.099446736,-88.88131377
200962000260001,Cisne High School,Cisne,38.90,,44,20.3,38.515468481,-88.42917403
060161050022004,Seventh Ave Elem School,La Grange,39.00,81,,,41.801399,-87.866635
050160590042001,Brentwood Elem School,Des Plaines,39.00,73.5,,,42.044993,-87.927468
380652020261003,Porta Jr High School,Petersburg,39.00,50,,,40.015687,-89.859702
050160710022001,Clarence E Culver School,Niles,39.10,77.3,,,42.026309,-87.798849
280060940042001,Ladd Comm Cons Sch,Ladd,39.10,67.7,,,41.378925,-89.217418
530907090262002,Jefferson Elem School,Morton,39.20,79.7,,,40.608955,-89.459712
080432060262002,Stockton Elem School,Stockton,39.20,65.1,,,42.351396,-90.008516
440630470042005,North Elem School,Crystal Lake,39.20,62.2,,,42.245427,-88.338226
010010010260001,Seymour High School,Payson,39.20,55.6,53.8,20.6,39.816223,-91.247609
190220040022008,Wesley Elem School,Addison,39.30,66.3,,,41.936687,-88.01526
310453000262015,Lake in the Hills Elem School,Lake in the Hills,39.30,61.9,,,42.18288,-88.317333
190222040262008,McCarty Elementary School,Aurora,39.30,61.6,,,41.744305,-88.242323
080432100261001,River Ridge Middle School,Hanover,39.30,60.8,,,42.310759,-90.274154
060160910022003,Field Stevenson Elem School,Forest Park,39.30,47.9,,,41.869884,-87.811613
120130250260001,North Clay Community High School,Louisville,39.30,,55.5,19.9,38.76625,-88.509014
320380040261002,John L Nash Middle School,Clifton,39.40,74.7,,,40.958534,-87.920244
510841860252026,Owen Marsh Elem School,Springfield,39.40,66,,,39.79082,-89.69531
050160540042022,John Muir Literacy Academy,Hoffman Estates,39.40,65,,,42.059471,-88.128165
480721500250025,Richwoods High School,Peoria,39.40,,60.2,20.9,40.763317,-89.613482
380544040160001,Lincoln Comm High School,Lincoln,39.40,,51.9,19.7,40.137658,-89.358326
170640160262006,Olympia West Elem Sch,Minier,39.50,78.7,,,40.435861,-89.310666
390550090262002,Illiopolis Elem School,Illiopolis,39.50,75,,,39.850292,-89.244372
190220410022003,Churchill Elem School,Glen Ellyn,39.50,68.6,,,41.889026,-88.080121
070161240022003,Northwest School,Evergreen Park,39.50,66,,,41.726094,-87.712894
270943040262001,United Elem Sch - North,Alexis,39.50,65.3,,,41.064268,-90.559628
110230060261001,Chrisman-Scottland Jr High School,Chrisman,39.50,64,,,39.806841,-87.673484
500821100042002,Illini Elem School,Fairview Heights,39.50,54.3,,,38.613596,-90.019886
320380060262001,Cissna Park Elementary School,Cissna Park,39.60,87.3,,,40.569768,-87.893006
110180030262002,Neoga Elem School,Neoga,39.60,68.5,,,39.373652,-88.457389
190220930042009,Jay Stream Middle School,Carol Stream,39.60,67.7,,,41.914512,-88.127151
480723210262008,Chillicothe Elementary Center,Chillicothe,39.60,66.1,,,40.920482,-89.496669
240320540022004,White Oak Elementary,Morris,39.60,54.4,,,41.305691,-88.463292
460090640260003,Virginia Sr High School,Virginia,39.60,,50,18.8,39.946855,-90.216769
320380030261001,Donovan Jr High School,Donovan,39.70,72.3,,,40.884983,-87.613761
110230060262003,Chrisman Elem School,Chrisman,39.70,61,,,39.803495,-87.673544
170534350042001,Odell Grade School,Odell,39.70,56.9,,,41.002174,-88.520381
380652020262006,Porta Central,Petersburg,39.70,56.2,,,40.014653,-89.857758
470712220260004,Polo Comm High School,Polo,39.70,,55.8,19.5,41.985964,-89.569012
460050010260001,Brown County High School,Mount Sterling,39.70,,44.1,20.3,39.983539,-90.755406
300391860260001,Murphysboro High School,Murphysboro,39.70,,42.2,18.2,37.784356,-89.340825
080892020262003,Lena Elem School,Lena,39.80,67.1,,,42.376995,-89.816266
060160910022005,Grant-White Elem School,Forest Park,39.80,49.6,,,41.883887,-87.809575
200830010260001,Galatia High School,Galatia,39.80,,43.8,18.2,37.841955,-88.605342
070161170021001,H H Conrady Jr High School,Hickory Hills,39.90,74.9,,,41.714975,-87.816603
310453000262009,Dundee Highlands Elem School,West Dundee,39.90,62,,,42.094977,-88.282511
070161230021001,Oak Lawn-Hometown Middle Sch,Oak Lawn,39.90,60.9,,,41.712514,-87.754317
240320540021006,Shabbona Middle School,Morris,39.90,59.7,,,41.367149,-88.433796
