GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:
1500000US170312206022,170312206022,"Block Group 2, Census Tract 2206.02, Cook County, Illinois",583,261
1500000US170312206023,170312206023,"Block Group 3, Census Tract 2206.02, Cook County, Illinois",728,214
1500000US170312206024,170312206024,"Block Group 4, Census Tract 2206.02, Cook County, Illinois",1776,457
1500000US170312206025,170312206025,"Block Group 5, Census Tract 2206.02, Cook County, Illinois",506,340
1500000US170312207011,170312207011,"Block Group 1, Census Tract 2207.01, Cook County, Illinois",775,373
1500000US170312207012,170312207012,"Block Group 2, Census Tract 2207.01, Cook County, Illinois",986,302
1500000US170312207013,170312207013,"Block Group 3, Census Tract 2207.01, Cook County, Illinois",1138,388
1500000US170312207021,170312207021,"Block Group 1, Census Tract 2207.02, Cook County, Illinois",1384,496
1500000US170312207022,170312207022,"Block Group 2, Census Tract 2207.02, Cook County, Illinois",421,211
1500000US170312207023,170312207023,"Block Group 3, Census Tract 2207.02, Cook County, Illinois",422,188
1500000US170312207024,170312207024,"Block Group 4, Census Tract 2207.02, Cook County, Illinois",1094,417
1500000US170312209011,170312209011,"Block Group 1, Census Tract 2209.01, Cook County, Illinois",769,314
1500000US170312209012,170312209012,"Block Group 2, Census Tract 2209.01, Cook County, Illinois",492,207
1500000US170312209013,170312209013,"Block Group 3, Census Tract 2209.01, Cook County, Illinois",1064,540
1500000US170312209021,170312209021,"Block Group 1, Census Tract 2209.02, Cook County, Illinois",1207,352
1500000US170312209022,170312209022,"Block Group 2, Census Tract 2209.02, Cook County, Illinois",1816,417
1500000US170312210001,170312210001,"Block Group 1, Census Tract 2210, Cook County, Illinois",1304,328
1500000US170312210002,170312210002,"Block Group 2, Census Tract 2210, Cook County, Illinois",1359,302
1500000US170312211001,170312211001,"Block Group 1, Census Tract 2211, Cook County, Illinois",1751,370
1500000US170312211002,170312211002,"Block Group 2, Census Tract 2211, Cook County, Illinois",1341,331
1500000US170312211003,170312211003,"Block Group 3, Census Tract 2211, Cook County, Illinois",466,240
1500000US170312212001,170312212001,"Block Group 1, Census Tract 2212, Cook County, Illinois",1203,387
1500000US170312212002,170312212002,"Block Group 2, Census Tract 2212, Cook County, Illinois",1369,330
1500000US170312213001,170312213001,"Block Group 1, Census Tract 2213, Cook County, Illinois",1177,310
1500000US170312213002,170312213002,"Block Group 2, Census Tract 2213, Cook County, Illinois",600,150
1500000US170312213003,170312213003,"Block Group 3, Census Tract 2213, Cook County, Illinois",444,168
1500000US170312214001,170312214001,"Block Group 1, Census Tract 2214, Cook County, Illinois",802,286
1500000US170312214002,170312214002,"Block Group 2, Census Tract 2214, Cook County, Illinois",595,264
1500000US170312214003,170312214003,"Block Group 3, Census Tract 2214, Cook County, Illinois",1134,398
1500000US170312215001,170312215001,"Block Group 1, Census Tract 2215, Cook County, Illinois",934,174
1500000US170312215002,170312215002,"Block Group 2, Census Tract 2215, Cook County, Illinois",1367,358
1500000US170312216001,170312216001,"Block Group 1, Census Tract 2216, Cook County, Illinois",1247,186
1500000US170312216002,170312216002,"Block Group 2, Census Tract 2216, Cook County, Illinois",1567,360
1500000US170312222001,170312222001,"Block Group 1, Census Tract 2222, Cook County, Illinois",731,160
1500000US170312222002,170312222002,"Block Group 2, Census Tract 2222, Cook County, Illinois",1014,185
1500000US170312225001,170312225001,"Block Group 1, Census Tract 2225, Cook County, Illinois",1231,255
1500000US170312226001,170312226001,"Block Group 1, Census Tract 2226, Cook County, Illinois",1246,190
1500000US170312227001,170312227001,"Block Group 1, Census Tract 2227, Cook County, Illinois",1023,217
1500000US170312227002,170312227002,"Block Group 2, Census Tract 2227, Cook County, Illinois",1229,280
1500000US170312228001,170312228001,"Block Group 1, Census Tract 2228, Cook County, Illinois",763,149
1500000US170312229001,170312229001,"Block Group 1, Census Tract 2229, Cook County, Illinois",637,161
1500000US170312301001,170312301001,"Block Group 1, Census Tract 2301, Cook County, Illinois",591,153
1500000US170312302001,170312302001,"Block Group 1, Census Tract 2302, Cook County, Illinois",858,247
1500000US170312303001,170312303001,"Block Group 1, Census Tract 2303, Cook County, Illinois",419,172
1500000US170312304001,170312304001,"Block Group 1, Census Tract 2304, Cook County, Illinois",383,143
1500000US170312304002,170312304002,"Block Group 2, Census Tract 2304, Cook County, Illinois",759,296
1500000US170312305001,170312305001,"Block Group 1, Census Tract 2305, Cook County, Illinois",831,436
1500000US170312305002,170312305002,"Block Group 2, Census Tract 2305, Cook County, Illinois",340,258
1500000US170312306001,170312306001,"Block Group 1, Census Tract 2306, Cook County, Illinois",66,75
1500000US170312306002,170312306002,"Block Group 2, Census Tract 2306, Cook County, Illinois",269,255
1500000US170312306003,170312306003,"Block Group 3, Census Tract 2306, Cook County, Illinois",108,148
1500000US170312306004,170312306004,"Block Group 4, Census Tract 2306, Cook County, Illinois",361,242
1500000US170312306005,170312306005,"Block Group 5, Census Tract 2306, Cook County, Illinois",250,183
1500000US170312306006,170312306006,"Block Group 6, Census Tract 2306, Cook County, Illinois",243,159
1500000US170312307001,170312307001,"Block Group 1, Census Tract 2307, Cook County, Illinois",584,243
1500000US170312307002,170312307002,"Block Group 2, Census Tract 2307, Cook County, Illinois",290,196
1500000US170312307003,170312307003,"Block Group 3, Census Tract 2307, Cook County, Illinois",382,203
1500000US170312307004,170312307004,"Block Group 4, Census Tract 2307, Cook County, Illinois",247,164
1500000US170312308001,170312308001,"Block Group 1, Census Tract 2308, Cook County, Illinois",406,139
1500000US170312309001,170312309001,"Block Group 1, Census Tract 2309, Cook County, Illinois",311,118
1500000US170312309002,170312309002,"Block Group 2, Census Tract 2309, Cook County, Illinois",592,174
1500000US170312309003,170312309003,"Block Group 3, Census Tract 2309, Cook County, Illinois",355,143
1500000US170312311001,170312311001,"Block Group 1, Census Tract 2311, Cook County, Illinois",268,148
1500000US170312312001,170312312001,"Block Group 1, Census Tract 2312, Cook County, Illinois",99,99
1500000US170312312002,170312312002,"Block Group 2, Census Tract 2312, Cook County, Illinois",31,50
1500000US170312312003,170312312003,"Block Group 3, Census Tract 2312, Cook County, Illinois",11,17
1500000US170312312004,170312312004,"Block Group 4, Census Tract 2312, Cook County, Illinois",109,106
1500000US170312312005,170312312005,"Block Group 5, Census Tract 2312, Cook County, Illinois",139,110
1500000US170312315001,170312315001,"Block Group 1, Census Tract 2315, Cook County, Illinois",128,157
1500000US170312315002,170312315002,"Block Group 2, Census Tract 2315, Cook County, Illinois",50,50
1500000US170312315003,170312315003,"Block Group 3, Census Tract 2315, Cook County, Illinois",15,23
1500000US170312315004,170312315004,"Block Group 4, Census Tract 2315, Cook County, Illinois",0,11
1500000US170312315005,170312315005,"Block Group 5, Census Tract 2315, Cook County, Illinois",0,11
1500000US170312315006,170312315006,"Block Group 6, Census Tract 2315, Cook County, Illinois",15,27
1500000US170312402001,170312402001,"Block Group 1, Census Tract 2402, Cook County, Illinois",1296,123
1500000US170312403001,170312403001,"Block Group 1, Census Tract 2403, Cook County, Illinois",1302,142
1500000US170312405001,170312405001,"Block Group 1, Census Tract 2405, Cook County, Illinois",1938,222
1500000US170312406001,170312406001,"Block Group 1, Census Tract 2406, Cook County, Illinois",1189,180
1500000US170312407001,170312407001,"Block Group 1, Census Tract 2407, Cook County, Illinois",1096,225
1500000US170312408001,170312408001,"Block Group 1, Census Tract 2408, Cook County, Illinois",869,262
1500000US170312408002,170312408002,"Block Group 2, Census Tract 2408, Cook County, Illinois",577,174
1500000US170312409001,170312409001,"Block Group 1, Census Tract 2409, Cook County, Illinois",810,161
1500000US170312410001,170312410001,"Block Group 1, Census Tract 2410, Cook County, Illinois",450,131
1500000US170312410002,170312410002,"Block Group 2, Census Tract 2410, Cook County, Illinois",674,222
1500000US170312411001,170312411001,"Block Group 1, Census Tract 2411, Cook County, Illinois",1477,477
1500000US170312411002,170312411002,"Block Group 2, Census Tract 2411, Cook County, Illinois",1094,259
1500000US170312412001,170312412001,"Block Group 1, Census Tract 2412, Cook County, Illinois",877,263
1500000US170312412002,170312412002,"Block Group 2, Census Tract 2412, Cook County, Illinois",611,173
1500000US170312413001,170312413001,"Block Group 1, Census Tract 2413, Cook County, Illinois",1449,229
1500000US170312414001,170312414001,"Block Group 1, Census Tract 2414, Cook County, Illinois",1276,464
1500000US170312414002,170312414002,"Block Group 2, Census Tract 2414, Cook County, Illinois",563,168
1500000US170312414003,170312414003,"Block Group 3, Census Tract 2414, Cook County, Illinois",809,229
1500000US170312414004,170312414004,"Block Group 4, Census Tract 2414, Cook County, Illinois",1401,446
1500000US170312415001,170312415001,"Block Group 1, Census Tract 2415, Cook County, Illinois",1326,267
1500000US170312415002,170312415002,"Block Group 2, Census Tract 2415, Cook County, Illinois",598,180
1500000US170312415003,170312415003,"Block Group 3, Census Tract 2415, Cook County, Illinois",559,114
1500000US170312416001,170312416001,"Block Group 1, Census Tract 2416, Cook County, Illinois",961,179
1500000US170312416002,170312416002,"Block Group 2, Census Tract 2416, Cook County, Illinois",1811,303
1500000US170312420001,170312420001,"Block Group 1, Census Tract 2420, Cook County, Illinois",1511,379
1500000US170312420002,170312420002,"Block Group 2, Census Tract 2420, Cook County, Illinois",1197,337
1500000US170312420003,170312420003,"Block Group 3, Census Tract 2420, Cook County, Illinois",546,280
1500000US170312421001,170312421001,"Block Group 1, Census Tract 2421, Cook County, Illinois",648,218
1500000US170312421002,170312421002,"Block Group 2, Census Tract 2421, Cook County, Illinois",922,192
1500000US170312421003,170312421003,"Block Group 3, Census Tract 2421, Cook County, Illinois",1228,250
1500000US170312422001,170312422001,"Block Group 1, Census Tract 2422, Cook County, Illinois",1810,457
1500000US170312422002,170312422002,"Block Group 2, Census Tract 2422, Cook County, Illinois",1569,351
1500000US170312423001,170312423001,"Block Group 1, Census Tract 2423, Cook County, Illinois",1224,310
1500000US170312423002,170312423002,"Block Group 2, Census Tract 2423, Cook County, Illinois",1447,238
1500000US170312424001,170312424001,"Block Group 1, Census Tract 2424, Cook County, Illinois",923,191
1500000US170312424002,170312424002,"Block Group 2, Census Tract 2424, Cook County, Illinois",1699,234
1500000US170312425001,170312425001,"Block Group 1, Census Tract 2425, Cook County, Illinois",1347,359
1500000US170312425002,170312425002,"Block Group 2, Census Tract 2425, Cook County, Illinois",1727,406
1500000US170312426001,170312426001,"Block Group 1, Census Tract 2426, Cook County, Illinois",359,226
1500000US170312426002,170312426002,"Block Group 2, Census Tract 2426, Cook County, Illinois",1223,388
1500000US170312426003,170312426003,"Block Group 3, Census Tract 2426, Cook County, Illinois",1373,507
1500000US170312426004,170312426004,"Block Group 4, Census Tract 2426, Cook County, Illinois",872,433
1500000US170312427001,170312427001,"Block Group 1, Census Tract 2427, Cook County, Illinois",848,187
1500000US170312428001,170312428001,"Block Group 1, Census Tract 2428, Cook County, Illinois",1329,200
1500000US170312429001,170312429001,"Block Group 1, Census Tract 2429, Cook County, Illinois",885,153
1500000US170312429002,170312429002,"Block Group 2, Census Tract 2429, Cook County, Illinois",470,135
1500000US170312430001,170312430001,"Block Group 1, Census Tract 2430, Cook County, Illinois",640,175
1500000US170312430002,170312430002,"Block Group 2, Census Tract 2430, Cook County, Illinois",1450,298
1500000US170312431001,170312431001,"Block Group 1, Census Tract 2431, Cook County, Illinois",1489,298
1500000US170312431002,170312431002,"Block Group 2, Census Tract 2431, Cook County, Illinois",327,152
1500000US170312432001,170312432001,"Block Group 1, Census Tract 2432, Cook County, Illinois",1099,242
1500000US170312432002,170312432002,"Block Group 2, Census Tract 2432, Cook County, Illinois",753,182
1500000US170312433001,170312433001,"Block Group 1, Census Tract 2433, Cook County, Illinois",738,164
1500000US170312433002,170312433002,"Block Group 2, Census Tract 2433, Cook County, Illinois",1218,201
1500000US170312434001,170312434001,"Block Group 1, Census Tract 2434, Cook County, Illinois",845,253
1500000US170312434002,170312434002,"Block Group 2, Census Tract 2434, Cook County, Illinois",292,113
1500000US170312434003,170312434003,"Block Group 3, Census Tract 2434, Cook County, Illinois",946,296
1500000US170312435001,170312435001,"Block Group 1, Census Tract 2435, Cook County, Illinois",878,242
1500000US170312435002,170312435002,"Block Group 2, Census Tract 2435, Cook County, Illinois",1588,243
1500000US170312502001,170312502001,"Block Group 1, Census Tract 2502, Cook County, Illinois",295,159
1500000US170312502002,170312502002,"Block Group 2, Census Tract 2502, Cook County, Illinois",213,133
1500000US170312503001,170312503001,"Block Group 1, Census Tract 2503, Cook County, Illinois",188,142
1500000US170312503002,170312503002,"Block Group 2, Census Tract 2503, Cook County, Illinois",7,10
1500000US170312503003,170312503003,"Block Group 3, Census Tract 2503, Cook County, Illinois",9,13
1500000US170312503004,170312503004,"Block Group 4, Census Tract 2503, Cook County, Illinois",98,113
1500000US170312504001,170312504001,"Block Group 1, Census Tract 2504, Cook County, Illinois",0,11
1500000US170312504002,170312504002,"Block Group 2, Census Tract 2504, Cook County, Illinois",28,32
1500000US170312504003,170312504003,"Block Group 3, Census Tract 2504, Cook County, Illinois",0,11
1500000US170312504004,170312504004,"Block Group 4, Census Tract 2504, Cook County, Illinois",54,80
1500000US170312504005,170312504005,"Block Group 5, Census Tract 2504, Cook County, Illinois",133,115
1500000US170312505001,170312505001,"Block Group 1, Census Tract 2505, Cook County, Illinois",697,434
1500000US170312505002,170312505002,"Block Group 2, Census Tract 2505, Cook County, Illinois",304,169
1500000US170312505003,170312505003,"Block Group 3, Census Tract 2505, Cook County, Illinois",541,206
1500000US170312505004,170312505004,"Block Group 4, Census Tract 2505, Cook County, Illinois",379,127
1500000US170312505005,170312505005,"Block Group 5, Census Tract 2505, Cook County, Illinois",489,146
1500000US170312505006,170312505006,"Block Group 6, Census Tract 2505, Cook County, Illinois",1146,419
1500000US170312505007,170312505007,"Block Group 7, Census Tract 2505, Cook County, Illinois",648,274
1500000US170312506001,170312506001,"Block Group 1, Census Tract 2506, Cook County, Illinois",0,11
1500000US170312506002,170312506002,"Block Group 2, Census Tract 2506, Cook County, Illinois",42,46
1500000US170312506003,170312506003,"Block Group 3, Census Tract 2506, Cook County, Illinois",0,11
1500000US170312506004,170312506004,"Block Group 4, Census Tract 2506, Cook County, Illinois",76,90
1500000US170312507001,170312507001,"Block Group 1, Census Tract 2507, Cook County, Illinois",0,11
1500000US170312507002,170312507002,"Block Group 2, Census Tract 2507, Cook County, Illinois",0,11
1500000US170312507003,170312507003,"Block Group 3, Census Tract 2507, Cook County, Illinois",0,11
1500000US170312507004,170312507004,"Block Group 4, Census Tract 2507, Cook County, Illinois",0,11
1500000US170312507005,170312507005,"Block Group 5, Census Tract 2507, Cook County, Illinois",25,40
1500000US170312508001,170312508001,"Block Group 1, Census Tract 2508, Cook County, Illinois",80,88
1500000US170312508002,170312508002,"Block Group 2, Census Tract 2508, Cook County, Illinois",96,113
1500000US170312510001,170312510001,"Block Group 1, Census Tract 2510, Cook County, Illinois",149,198
1500000US170312511001,170312511001,"Block Group 1, Census Tract 2511, Cook County, Illinois",18,20
1500000US170312511002,170312511002,"Block Group 2, Census Tract 2511, Cook County, Illinois",0,11
1500000US170312511003,170312511003,"Block Group 3, Census Tract 2511, Cook County, Illinois",102,137
1500000US170312511004,170312511004,"Block Group 4, Census Tract 2511, Cook County, Illinois",76,113
1500000US170312512001,170312512001,"Block Group 1, Census Tract 2512, Cook County, Illinois",0,11
1500000US170312512002,170312512002,"Block Group 2, Census Tract 2512, Cook County, Illinois",6,9
1500000US170312512003,170312512003,"Block Group 3, Census Tract 2512, Cook County, Illinois",96,106
1500000US170312512004,170312512004,"Block Group 4, Census Tract 2512, Cook County, Illinois",37,60
1500000US170312513001,170312513001,"Block Group 1, Census Tract 2513, Cook County, Illinois",62,82
1500000US170312513002,170312513002,"Block Group 2, Census Tract 2513, Cook County, Illinois",11,15
1500000US170312513003,170312513003,"Block Group 3, Census Tract 2513, Cook County, Illinois",40,62
1500000US170312513004,170312513004,"Block Group 4, Census Tract 2513, Cook County, Illinois",32,46
1500000US170312513005,170312513005,"Block Group 5, Census Tract 2513, Cook County, Illinois",38,57
1500000US170312514001,170312514001,"Block Group 1, Census Tract 2514, Cook County, Illinois",4,6
1500000US170312514002,170312514002,"Block Group 2, Census Tract 2514, Cook County, Illinois",8,13
1500000US170312514003,170312514003,"Block Group 3, Census Tract 2514, Cook County, Illinois",36,36
1500000US170312514004,170312514004,"Block Group 4, Census Tract 2514, Cook County, Illinois",144,93
1500000US170312515001,170312515001,"Block Group 1, Census Tract 2515, Cook County, Illinois",60,67
1500000US170312515002,170312515002,"Block Group 2, Census Tract 2515, Cook County, Illinois",0,11
1500000US170312515003,170312515003,"Block Group 3, Census Tract 2515, Cook County, Illinois",0,11
1500000US170312515004,170312515004,"Block Group 4, Census Tract 2515, Cook County, Illinois",91,124
1500000US170312516001,170312516001,"Block Group 1, Census Tract 2516, Cook County, Illinois",20,24
1500000US170312516002,170312516002,"Block Group 2, Census Tract 2516, Cook County, Illinois",28,32
1500000US170312516003,170312516003,"Block Group 3, Census Tract 2516, Cook County, Illinois",126,185
1500000US170312517001,170312517001,"Block Group 1, Census Tract 2517, Cook County, Illinois",78,84
1500000US170312518001,170312518001,"Block Group 1, Census Tract 2518, Cook County, Illinois",0,11
1500000US170312518002,170312518002,"Block Group 2, Census Tract 2518, Cook County, Illinois",7,7
1500000US170312518003,170312518003,"Block Group 3, Census Tract 2518, Cook County, Illinois",0,11
1500000US170312518004,170312518004,"Block Group 4, Census Tract 2518, Cook County, Illinois",3,7
1500000US170312518005,170312518005,"Block Group 5, Census Tract 2518, Cook County, Illinois",27,44
1500000US170312519001,170312519001,"Block Group 1, Census Tract 2519, Cook County, Illinois",19,31
1500000US170312519002,170312519002,"Block Group 2, Census Tract 2519, Cook County, Illinois",0,11
1500000US170312519003,170312519003,"Block Group 3, Census Tract 2519, Cook County, Illinois",62,74
1500000US170312519004,170312519004,"Block Group 4, Census Tract 2519, Cook County, Illinois",0,11
1500000US170312520001,170312520001,"Block Group 1, Census Tract 2520, Cook County, Illinois",91,93
1500000US170312520002,170312520002,"Block Group 2, Census Tract 2520, Cook County, Illinois",5,7
1500000US170312520003,170312520003,"Block Group 3, Census Tract 2520, Cook County, Illinois",66,62
1500000US170312520004,170312520004,"Block Group 4, Census Tract 2520, Cook County, Illinois",89,97
1500000US170312521011,170312521011,"Block Group 1, Census Tract 2521.01, Cook County, Illinois",65,48
1500000US170312521021,170312521021,"Block Group 1, Census Tract 2521.02, Cook County, Illinois",0,11
1500000US170312521022,170312521022,"Block Group 2, Census Tract 2521.02, Cook County, Illinois",0,11
1500000US170312521023,170312521023,"Block Group 3, Census Tract 2521.02, Cook County, Illinois",0,11
1500000US170312521024,170312521024,"Block Group 4, Census Tract 2521.02, Cook County, Illinois",0,11
1500000US170312522011,170312522011,"Block Group 1, Census Tract 2522.01, Cook County, Illinois",7,14
1500000US170312522012,170312522012,"Block Group 2, Census Tract 2522.01, Cook County, Illinois",33,30
1500000US170312522013,170312522013,"Block Group 3, Census Tract 2522.01, Cook County, Illinois",82,64
1500000US170312522021,170312522021,"Block Group 1, Census Tract 2522.02, Cook County, Illinois",0,11
1500000US170312522022,170312522022,"Block Group 2, Census Tract 2522.02, Cook County, Illinois",0,11
1500000US170312522023,170312522023,"Block Group 3, Census Tract 2522.02, Cook County, Illinois",36,26
1500000US170312522024,170312522024,"Block Group 4, Census Tract 2522.02, Cook County, Illinois",0,11
1500000US170312522025,170312522025,"Block Group 5, Census Tract 2522.02, Cook County, Illinois",32,45
1500000US170312601001,170312601001,"Block Group 1, Census Tract 2601, Cook County, Illinois",94,80
1500000US170312602001,170312602001,"Block Group 1, Census Tract 2602, Cook County, Illinois",28,33
1500000US170312603001,170312603001,"Block Group 1, Census Tract 2603, Cook County, Illinois",45,39
1500000US170312604001,170312604001,"Block Group 1, Census Tract 2604, Cook County, Illinois",14,21
1500000US170312605001,170312605001,"Block Group 1, Census Tract 2605, Cook County, Illinois",7,4
1500000US170312606001,170312606001,"Block Group 1, Census Tract 2606, Cook County, Illinois",0,11
1500000US170312606002,170312606002,"Block Group 2, Census Tract 2606, Cook County, Illinois",85,94
1500000US170312607001,170312607001,"Block Group 1, Census Tract 2607, Cook County, Illinois",25,36
1500000US170312607002,170312607002,"Block Group 2, Census Tract 2607, Cook County, Illinois",11,23
1500000US170312608001,170312608001,"Block Group 1, Census Tract 2608, Cook County, Illinois",0,11
1500000US170312608002,170312608002,"Block Group 2, Census Tract 2608, Cook County, Illinois",16,24
1500000US170312609001,170312609001,"Block Group 1, Census Tract 2609, Cook County, Illinois",89,80
1500000US170312609002,170312609002,"Block Group 2, Census Tract 2609, Cook County, Illinois",0,11
1500000US170312610001,170312610001,"Block Group 1, Census Tract 2610, Cook County, Illinois",0,11
1500000US170312610002,170312610002,"Block Group 2, Census Tract 2610, Cook County, Illinois",0,11
1500000US170312705001,170312705001,"Block Group 1, Census Tract 2705, Cook County, Illinois",118,118
1500000US170312712001,170312712001,"Block Group 1, Census Tract 2712, Cook County, Illinois",10,22
1500000US170312713001,170312713001,"Block Group 1, Census Tract 2713, Cook County, Illinois",9,12
1500000US170312714001,170312714001,"Block Group 1, Census Tract 2714, Cook County, Illinois",40,37
1500000US170312715001,170312715001,"Block Group 1, Census Tract 2715, Cook County, Illinois",29,37
1500000US170312718001,170312718001,"Block Group 1, Census Tract 2718, Cook County, Illinois",11,13
1500000US170312801001,170312801001,"Block Group 1, Census Tract 2801, Cook County, Illinois",4113,346
1500000US170312801002,170312801002,"Block Group 2, Census Tract 2801, Cook County, Illinois",1290,438
1500000US170312804001,170312804001,"Block Group 1, Census Tract 2804, Cook County, Illinois",65,64
1500000US170312808001,170312808001,"Block Group 1, Census Tract 2808, Cook County, Illinois",115,74
1500000US170312809001,170312809001,"Block Group 1, Census Tract 2809, Cook County, Illinois",80,55
1500000US170312819001,170312819001,"Block Group 1, Census Tract 2819, Cook County, Illinois",1033,240
1500000US170312819002,170312819002,"Block Group 2, Census Tract 2819, Cook County, Illinois",387,168
1500000US170312819003,170312819003,"Block Group 3, Census Tract 2819, Cook County, Illinois",1115,294
1500000US170312827001,170312827001,"Block Group 1, Census Tract 2827, Cook County, Illinois",653,325
1500000US170312827002,170312827002,"Block Group 2, Census Tract 2827, Cook County, Illinois",314,108
1500000US170312828001,170312828001,"Block Group 1, Census Tract 2828, Cook County, Illinois",864,128
1500000US170312831001,170312831001,"Block Group 1, Census Tract 2831, Cook County, Illinois",229,109
1500000US170312831002,170312831002,"Block Group 2, Census Tract 2831, Cook County, Illinois",616,152
1500000US170312832001,170312832001,"Block Group 1, Census Tract 2832, Cook County, Illinois",628,181
1500000US170312838001,170312838001,"Block Group 1, Census Tract 2838, Cook County, Illinois",112,71
1500000US170312838002,170312838002,"Block Group 2, Census Tract 2838, Cook County, Illinois",1010,177
1500000US170312909001,170312909001,"Block Group 1, Census Tract 2909, Cook County, Illinois",29,46
1500000US170312909002,170312909002,"Block Group 2, Census Tract 2909, Cook County, Illinois",10,16
1500000US170312909003,170312909003,"Block Group 3, Census Tract 2909, Cook County, Illinois",4,30
1500000US170312909004,170312909004,"Block Group 4, Census Tract 2909, Cook County, Illinois",0,11
1500000US170312912001,170312912001,"Block Group 1, Census Tract 2912, Cook County, Illinois",21,27
1500000US170312912002,170312912002,"Block Group 2, Census Tract 2912, Cook County, Illinois",10,15
1500000US170312916001,170312916001,"Block Group 1, Census Tract 2916, Cook County, Illinois",293,116
1500000US170312922001,170312922001,"Block Group 1, Census Tract 2922, Cook County, Illinois",0,11
1500000US170312922002,170312922002,"Block Group 2, Census Tract 2922, Cook County, Illinois",51,50
1500000US170312922003,170312922003,"Block Group 3, Census Tract 2922, Cook County, Illinois",120,138
1500000US170312924001,170312924001,"Block Group 1, Census Tract 2924, Cook County, Illinois",109,103
1500000US170312924002,170312924002,"Block Group 2, Census Tract 2924, Cook County, Illinois",57,54
1500000US170312925001,170312925001,"Block Group 1, Census Tract 2925, Cook County, Illinois",11,18
1500000US170312925002,170312925002,"Block Group 2, Census Tract 2925, Cook County, Illinois",49,59
1500000US170312925003,170312925003,"Block Group 3, Census Tract 2925, Cook County, Illinois",6,10
1500000US170312925004,170312925004,"Block Group 4, Census Tract 2925, Cook County, Illinois",0,11
1500000US170313005001,170313005001,"Block Group 1, Census Tract 3005, Cook County, Illinois",462,244
1500000US170313005002,170313005002,"Block Group 2, Census Tract 3005, Cook County, Illinois",1565,376
1500000US170313006001,170313006001,"Block Group 1, Census Tract 3006, Cook County, Illinois",762,275
1500000US170313006002,170313006002,"Block Group 2, Census Tract 3006, Cook County, Illinois",1261,393
1500000US170313007001,170313007001,"Block Group 1, Census Tract 3007, Cook County, Illinois",1622,531
1500000US170313007002,170313007002,"Block Group 2, Census Tract 3007, Cook County, Illinois",813,298
1500000US170313007003,170313007003,"Block Group 3, Census Tract 3007, Cook County, Illinois",897,372
1500000US170313008001,170313008001,"Block Group 1, Census Tract 3008, Cook County, Illinois",1540,663
1500000US170313008002,170313008002,"Block Group 2, Census Tract 3008, Cook County, Illinois",1471,646
1500000US170313009001,170313009001,"Block Group 1, Census Tract 3009, Cook County, Illinois",1123,398
1500000US170313009002,170313009002,"Block Group 2, Census Tract 3009, Cook County, Illinois",1063,334
1500000US170313009003,170313009003,"Block Group 3, Census Tract 3009, Cook County, Illinois",764,354
1500000US170313011001,170313011001,"Block Group 1, Census Tract 3011, Cook County, Illinois",923,319
1500000US170313011002,170313011002,"Block Group 2, Census Tract 3011, Cook County, Illinois",942,303
1500000US170313012001,170313012001,"Block Group 1, Census Tract 3012, Cook County, Illinois",850,315
1500000US170313012002,170313012002,"Block Group 2, Census Tract 3012, Cook County, Illinois",206,120
1500000US170313012003,170313012003,"Block Group 3, Census Tract 3012, Cook County, Illinois",1021,410
1500000US170313016001,170313016001,"Block Group 1, Census Tract 3016, Cook County, Illinois",1604,484
1500000US170313016002,170313016002,"Block Group 2, Census Tract 3016, Cook County, Illinois",1647,544
1500000US170313017011,170313017011,"Block Group 1, Census Tract 3017.01, Cook County, Illinois",670,326
1500000US170313017012,170313017012,"Block Group 2, Census Tract 3017.01, Cook County, Illinois",1709,483
1500000US170313017013,170313017013,"Block Group 3, Census Tract 3017.01, Cook County, Illinois",974,454
1500000US170313017021,170313017021,"Block Group 1, Census Tract 3017.02, Cook County, Illinois",1006,333
1500000US170313017022,170313017022,"Block Group 2, Census Tract 3017.02, Cook County, Illinois",987,337
1500000US170313017023,170313017023,"Block Group 3, Census Tract 3017.02, Cook County, Illinois",778,288
1500000US170313018011,170313018011,"Block Group 1, Census Tract 3018.01, Cook County, Illinois",722,322
1500000US170313018012,170313018012,"Block Group 2, Census Tract 3018.01, Cook County, Illinois",2499,572
1500000US170313018021,170313018021,"Block Group 1, Census Tract 3018.02, Cook County, Illinois",531,212
1500000US170313018022,170313018022,"Block Group 2, Census Tract 3018.02, Cook County, Illinois",789,296
1500000US170313018023,170313018023,"Block Group 3, Census Tract 3018.02, Cook County, Illinois",671,292
1500000US170313018031,170313018031,"Block Group 1, Census Tract 3018.03, Cook County, Illinois",1134,415
1500000US170313018032,170313018032,"Block Group 2, Census Tract 3018.03, Cook County, Illinois",1337,545
1500000US170313018033,170313018033,"Block Group 3, Census Tract 3018.03, Cook County, Illinois",690,352
1500000US170313102001,170313102001,"Block Group 1, Census Tract 3102, Cook County, Illinois",620,184
1500000US170313102002,170313102002,"Block Group 2, Census Tract 3102, Cook County, Illinois",480,136
1500000US170313103001,170313103001,"Block Group 1, Census Tract 3103, Cook County, Illinois",757,153
1500000US170313104001,170313104001,"Block Group 1, Census Tract 3104, Cook County, Illinois",944,166
1500000US170313105001,170313105001,"Block Group 1, Census Tract 3105, Cook County, Illinois",950,306
1500000US170313106001,170313106001,"Block Group 1, Census Tract 3106, Cook County, Illinois",852,392
